x	y	z
-0.37970715633485197	0.43024863053250595	0
-0.37970715633485197	0.43783214955987737	0
-0.37970715633485197	0.44530733260114364	0
-0.37970715633485197	0.4526764846772853	0
-0.37970715633485197	0.4599418458791156	0
-0.37970715633485197	0.4671055936375632	0
-0.37970715633485197	0.4741698448993661	0
-0.37970715633485197	0.4811366582127299	0
-0.37970715633485197	0.4880080357272807	0
-0.37970715633485197	0.49478592511238184	0

-0.3711246536133095	0.0	0.15935912022703602
-0.3711246536133095	0.014993512882192972	0.12361158428272956
-0.3711246536133095	0.029687155506742835	0.09534492386598682
-0.3711246536133095	0.044089834911004155	0.06758224332873533
-0.3711246536133095	0.05821010883675104	0.04595349145681516
-0.3711246536133095	0.072056202686269	0.03525122532113825
-0.3711246536133095	0.08563602550021998	0.02604064978271545
-0.3711246536133095	0.09895718502247619	0.017355854943853853
-0.3711246536133095	0.11202700191223736	0.011666494815674089
-0.3711246536133095	0.12485252315919904	0.008204219377443955
-0.3711246536133095	0.1374405347534391	0.005293627824631536
-0.3711246536133095	0.14979757365787694	0.0038923815671553894
-0.3711246536133095	0.1619299391276885	0.002293112134391473
-0.3711246536133095	0.17384370341786393	0.0023934483556620843
-0.3711246536133095	0.1855447219171431	0.001572620519381919
-0.3711246536133095	0.19703864274386906	0.0010695543760476647
-0.3711246536133095	0.20833091583679209	0.0005922259237158877
-0.3711246536133095	0.2194268015715779	0.0003893970713083711
-0.3711246536133095	0.23033137893162592	6.104348249199371e-5
-0.3711246536133095	0.2410495532598782	9.16222501824429e-5
-0.3711246536133095	0.2515860636164653	0.00013360162320132468
-0.3711246536133095	0.26194548976537857	6.890317996759679e-6
-0.3711246536133095	0.2721322588118098	0.00012304514236015067
-0.3711246536133095	0.2821506515103662	5.002173939118057e-6
-0.3711246536133095	0.2920048082630451	0.00010127726301011083
-0.3711246536133095	0.30169873482462295	2.298802470297816e-5
-0.3711246536133095	0.31123630773198196	0
-0.3711246536133095	0.32062127947282315	0
-0.3711246536133095	0.3298572834082545	0
-0.3711246536133095	0.3389478384628126	0
-0.3711246536133095	0.3478963535946433	0
-0.3711246536133095	0.3567061320577636	0
-0.3711246536133095	0.36538037546760505	0
-0.3711246536133095	0.37392218768034957	0
-0.3711246536133095	0.38233457849593133	0
-0.3711246536133095	0.3906204671939857	0
-0.3711246536133095	0.3987826859114718	0
-0.3711246536133095	0.4068239828701805	0
-0.3711246536133095	0.4147470254618495	0
-0.3711246536133095	0.4225544031981654	0
-0.3711246536133095	0.43024863053250595	0
-0.3711246536133095	0.43783214955987737	0
-0.3711246536133095	0.44530733260114364	0
-0.3711246536133095	0.4526764846772853	0
-0.3711246536133095	0.4599418458791156	0
-0.3711246536133095	0.4671055936375632	0
-0.3711246536133095	0.4741698448993661	0
-0.3711246536133095	0.4811366582127299	0
-0.3711246536133095	0.4880080357272807	0
-0.3711246536133095	0.49478592511238184	0

-0.362542150891767	0.0	0.17972927082557333
-0.362542150891767	0.014993512882192972	0.13654667092705045
-0.362542150891767	0.029687155506742835	0.10697434539403003
-0.362542150891767	0.044089834911004155	0.0781786143008039
-0.362542150891767	0.05821010883675104	0.053501924098006894
-0.362542150891767	0.072056202686269	0.039620011383324494
-0.362542150891767	0.08563602550021998	0.029406669565119715
-0.362542150891767	0.09895718502247619	0.021568763216158467
-0.362542150891767	0.11202700191223736	0.014046685157259157
-0.362542150891767	0.12485252315919904	0.009421006694403806
-0.362542150891767	0.1374405347534391	0.006848671804630634
-0.362542150891767	0.14979757365787694	0.004278427552599538
-0.362542150891767	0.1619299391276885	0.003332034642904996
-0.362542150891767	0.17384370341786393	0.0020742946891434883
-0.362542150891767	0.1855447219171431	0.002119984816129826
-0.362542150891767	0.19703864274386906	0.0010949556243603062
-0.362542150891767	0.20833091583679209	0.0009612147694015321
-0.362542150891767	0.2194268015715779	0.0005266015347165408
-0.362542150891767	0.23033137893162592	0.00023445991800607506
-0.362542150891767	0.2410495532598782	1.3290707390156485e-5
-0.362542150891767	0.2515860636164653	0.00022035473826073808
-0.362542150891767	0.26194548976537857	2.2521895151222596e-5
-0.362542150891767	0.2721322588118098	5.64243703940544e-5
-0.362542150891767	0.2821506515103662	5.747140957646936e-5
-0.362542150891767	0.2920048082630451	1.5635573374410202e-5
-0.362542150891767	0.30169873482462295	0.00011641798681451204
-0.362542150891767	0.31123630773198196	1.5073435682435936e-6
-0.362542150891767	0.32062127947282315	0
-0.362542150891767	0.3298572834082545	0
-0.362542150891767	0.3389478384628126	0
-0.362542150891767	0.3478963535946433	0
-0.362542150891767	0.3567061320577636	0
-0.362542150891767	0.36538037546760505	0
-0.362542150891767	0.37392218768034957	0
-0.362542150891767	0.38233457849593133	0
-0.362542150891767	0.3906204671939857	0
-0.362542150891767	0.3987826859114718	0
-0.362542150891767	0.4068239828701805	0
-0.362542150891767	0.4147470254618495	0
-0.362542150891767	0.4225544031981654	0
-0.362542150891767	0.43024863053250595	0
-0.362542150891767	0.43783214955987737	0
-0.362542150891767	0.44530733260114364	0
-0.362542150891767	0.4526764846772853	0
-0.362542150891767	0.4599418458791156	0
-0.362542150891767	0.4671055936375632	0
-0.362542150891767	0.4741698448993661	0
-0.362542150891767	0.4811366582127299	0
-0.362542150891767	0.4880080357272807	0
-0.362542150891767	0.49478592511238184	0

-0.35395964817022446	0.0	0.20096493078575006
-0.35395964817022446	0.014993512882192972	0.1515816766093149
-0.35395964817022446	0.029687155506742835	0.11889291079120523
-0.35395964817022446	0.044089834911004155	0.09059083418700617
-0.35395964817022446	0.05821010883675104	0.06382482988802941
-0.35395964817022446	0.072056202686269	0.044340001920032464
-0.35395964817022446	0.08563602550021998	0.03402427935656335
-0.35395964817022446	0.09895718502247619	0.025431790746835114
-0.35395964817022446	0.11202700191223736	0.01660831904963604
-0.35395964817022446	0.12485252315919904	0.01126211187514278
-0.35395964817022446	0.1374405347534391	0.008119504130491312
-0.35395964817022446	0.14979757365787694	0.0051168913558445
-0.35395964817022446	0.1619299391276885	0.003908108762059631
-0.35395964817022446	0.17384370341786393	0.002209712697620314
-0.35395964817022446	0.1855447219171431	0.002439291854426608
-0.35395964817022446	0.19703864274386906	0.0015503967882526993
-0.35395964817022446	0.20833091583679209	0.0010940507264323726
-0.35395964817022446	0.2194268015715779	0.0005958227668793522
-0.35395964817022446	0.23033137893162592	0.0003958647483987518
-0.35395964817022446	0.2410495532598782	6.539037219772205e-5
-0.35395964817022446	0.2515860636164653	8.545740903075545e-5
-0.35395964817022446	0.26194548976537857	0.00014931500937639966
-0.35395964817022446	0.2721322588118098	5.540849046931855e-6
-0.35395964817022446	0.2821506515103662	0.00012484370985520491
-0.35395964817022446	0.2920048082630451	7.761696167941407e-6
-0.35395964817022446	0.30169873482462295	8.415462857005441e-5
-0.35395964817022446	0.31123630773198196	3.829575146242319e-5
-0.35395964817022446	0.32062127947282315	0
-0.35395964817022446	0.3298572834082545	0
-0.35395964817022446	0.3389478384628126	0
-0.35395964817022446	0.3478963535946433	0
-0.35395964817022446	0.3567061320577636	0
-0.35395964817022446	0.36538037546760505	0
-0.35395964817022446	0.37392218768034957	0
-0.35395964817022446	0.38233457849593133	0
-0.35395964817022446	0.3906204671939857	0
-0.35395964817022446	0.3987826859114718	0
-0.35395964817022446	0.4068239828701805	0
-0.35395964817022446	0.4147470254618495	0
-0.35395964817022446	0.4225544031981654	0
-0.35395964817022446	0.43024863053250595	0
-0.35395964817022446	0.43783214955987737	0
-0.35395964817022446	0.44530733260114364	0
-0.35395964817022446	0.4526764846772853	0
-0.35395964817022446	0.4599418458791156	0
-0.35395964817022446	0.4671055936375632	0
-0.35395964817022446	0.4741698448993661	0
-0.35395964817022446	0.4811366582127299	0
-0.35395964817022446	0.4880080357272807	0
-0.35395964817022446	0.49478592511238184	0

-0.345377145448682	0.0	0.22121424099454892
-0.345377145448682	0.014993512882192972	0.17084174833601704
-0.345377145448682	0.029687155506742835	0.13203258424274839
-0.345377145448682	0.044089834911004155	0.1032804657883698
-0.345377145448682	0.05821010883675104	0.07459820521972067
-0.345377145448682	0.072056202686269	0.05090430028682704
-0.345377145448682	0.08563602550021998	0.03872488357858396
-0.345377145448682	0.09895718502247619	0.028648087680305342
-0.345377145448682	0.11202700191223736	0.02057811376721392
-0.345377145448682	0.12485252315919904	0.013642934400317722
-0.345377145448682	0.1374405347534391	0.009237578608907606
-0.345377145448682	0.14979757365787694	0.006641672699181311
-0.345377145448682	0.1619299391276885	0.004267666146968214
-0.345377145448682	0.17384370341786393	0.0032593051735388544
-0.345377145448682	0.1855447219171431	0.00215212138904741
-0.345377145448682	0.19703864274386906	0.0021196359967237104
-0.345377145448682	0.20833091583679209	0.0011034592636363963
-0.345377145448682	0.2194268015715779	0.0009730966421542884
-0.345377145448682	0.23033137893162592	0.0005365898135790618
-0.345377145448682	0.2410495532598782	0.00024651234883083135
-0.345377145448682	0.2515860636164653	1.2861858692543585e-5
-0.345377145448682	0.26194548976537857	0.00021778974941243174
-0.345377145448682	0.2721322588118098	3.1433822277784425e-5
-0.345377145448682	0.2821506515103662	4.3895975868512435e-5
-0.345377145448682	0.2920048082630451	7.626267697361337e-5
-0.345377145448682	0.30169873482462295	8.981702470253339e-6
-0.345377145448682	0.31123630773198196	0.00013026900498410956
-0.345377145448682	0.32062127947282315	4.090276735396332e-6
-0.345377145448682	0.3298572834082545	0
-0.345377145448682	0.3389478384628126	0
-0.345377145448682	0.3478963535946433	0
-0.345377145448682	0.3567061320577636	0
-0.345377145448682	0.36538037546760505	0
-0.345377145448682	0.37392218768034957	0
-0.345377145448682	0.38233457849593133	0
-0.345377145448682	0.3906204671939857	0
-0.345377145448682	0.3987826859114718	0
-0.345377145448682	0.4068239828701805	0
-0.345377145448682	0.4147470254618495	0
-0.345377145448682	0.4225544031981654	0
-0.345377145448682	0.43024863053250595	0
-0.345377145448682	0.43783214955987737	0
-0.345377145448682	0.44530733260114364	0
-0.345377145448682	0.4526764846772853	0
-0.345377145448682	0.4599418458791156	0
-0.345377145448682	0.4671055936375632	0
-0.345377145448682	0.4741698448993661	0
-0.345377145448682	0.4811366582127299	0
-0.345377145448682	0.4880080357272807	0
-0.345377145448682	0.49478592511238184	0

-0.3367946427271395	0.0	0.2439449952932022
-0.3367946427271395	0.014993512882192972	0.19281022741043924
-0.3367946427271395	0.029687155506742835	0.14611592492984546
-0.3367946427271395	0.044089834911004155	0.11520935317605864
-0.3367946427271395	0.05821010883675104	0.08656416325754608
-0.3367946427271395	0.072056202686269	0.060657537279964986
-0.3367946427271395	0.08563602550021998	0.043320310674002355
-0.3367946427271395	0.09895718502247619	0.03306398864096786
-0.3367946427271395	0.11202700191223736	0.024923050638197507
-0.3367946427271395	0.12485252315919904	0.01618628215820529
-0.3367946427271395	0.1374405347534391	0.011022321093649949
-0.3367946427271395	0.14979757365787694	0.008083736514608267
-0.3367946427271395	0.1619299391276885	0.005039542393724814
-0.3367946427271395	0.17384370341786393	0.0039395726739154735
-0.3367946427271395	0.1855447219171431	0.0021889966737525493
-0.3367946427271395	0.19703864274386906	0.0024804697924000734
-0.3367946427271395	0.20833091583679209	0.0015637005570800487
-0.3367946427271395	0.2194268015715779	0.0011129442609539265
-0.3367946427271395	0.23033137893162592	0.0006138007140070478
-0.3367946427271395	0.2410495532598782	0.00041345888929729906
-0.3367946427271395	0.2515860636164653	7.880553766438341e-5
-0.3367946427271395	0.26194548976537857	7.10231098066924e-5
-0.3367946427271395	0.2721322588118098	0.00017531652686839642
-0.3367946427271395	0.2821506515103662	4.686512992350238e-6
-0.3367946427271395	0.2920048082630451	0.00011964460310183091
-0.3367946427271395	0.30169873482462295	1.469873942936279e-5
-0.3367946427271395	0.31123630773198196	5.932921159191128e-5
-0.3367946427271395	0.32062127947282315	6.516322413516063e-5
-0.3367946427271395	0.3298572834082545	1.729875087639996e-7
-0.3367946427271395	0.3389478384628126	0
-0.3367946427271395	0.3478963535946433	0
-0.3367946427271395	0.3567061320577636	0
-0.3367946427271395	0.36538037546760505	0
-0.3367946427271395	0.37392218768034957	0
-0.3367946427271395	0.38233457849593133	0
-0.3367946427271395	0.3906204671939857	0
-0.3367946427271395	0.3987826859114718	0
-0.3367946427271395	0.4068239828701805	0
-0.3367946427271395	0.4147470254618495	0
-0.3367946427271395	0.4225544031981654	0
-0.3367946427271395	0.43024863053250595	0
-0.3367946427271395	0.43783214955987737	0
-0.3367946427271395	0.44530733260114364	0
-0.3367946427271395	0.4526764846772853	0
-0.3367946427271395	0.4599418458791156	0
-0.3367946427271395	0.4671055936375632	0
-0.3367946427271395	0.4741698448993661	0
-0.3367946427271395	0.4811366582127299	0
-0.3367946427271395	0.4880080357272807	0
-0.3367946427271395	0.49478592511238184	0

-0.328212140005597	0.0	0.27429845247629864
-0.328212140005597	0.014993512882192972	0.21447737049136428
-0.328212140005597	0.029687155506742835	0.163851202067102
-0.328212140005597	0.044089834911004155	0.12839980324081596
-0.328212140005597	0.05821010883675104	0.10002399839815025
-0.328212140005597	0.072056202686269	0.07186256624245498
-0.328212140005597	0.08563602550021998	0.049275149627946435
-0.328212140005597	0.09895718502247619	0.03806294190890286
-0.328212140005597	0.11202700191223736	0.028248108990815965
-0.328212140005597	0.12485252315919904	0.019884218392794376
-0.328212140005597	0.1374405347534391	0.01338750798535298
-0.328212140005597	0.14979757365787694	0.009175638860205544
-0.328212140005597	0.1619299391276885	0.00653494979373246
-0.328212140005597	0.17384370341786393	0.0042966212492778055
-0.328212140005597	0.1855447219171431	0.003244943200436821
-0.328212140005597	0.19703864274386906	0.0022065735786228075
-0.328212140005597	0.20833091583679209	0.002153336044037043
-0.328212140005597	0.2194268015715779	0.0011285990015177019
-0.328212140005597	0.23033137893162592	0.0010096316128992977
-0.328212140005597	0.2410495532598782	0.0005492814344651136
-0.328212140005597	0.2515860636164653	0.0002701127817491718
-0.328212140005597	0.26194548976537857	1.3462795404877794e-5
-0.328212140005597	0.2721322588118098	0.000205096505350485
-0.328212140005597	0.2821506515103662	4.927508121922026e-5
-0.328212140005597	0.2920048082630451	2.8626945398787254e-5
-0.328212140005597	0.30169873482462295	0.00010174222891559971
-0.328212140005597	0.31123630773198196	4.602051601523424e-6
-0.328212140005597	0.32062127947282315	0.0001301478271421628
-0.328212140005597	0.3298572834082545	1.189394715509506e-5
-0.328212140005597	0.3389478384628126	0
-0.328212140005597	0.3478963535946433	0
-0.328212140005597	0.3567061320577636	0
-0.328212140005597	0.36538037546760505	0
-0.328212140005597	0.37392218768034957	0
-0.328212140005597	0.38233457849593133	0
-0.328212140005597	0.3906204671939857	0
-0.328212140005597	0.3987826859114718	0
-0.328212140005597	0.4068239828701805	0
-0.328212140005597	0.4147470254618495	0
-0.328212140005597	0.4225544031981654	0
-0.328212140005597	0.43024863053250595	0
-0.328212140005597	0.43783214955987737	0
-0.328212140005597	0.44530733260114364	0
-0.328212140005597	0.4526764846772853	0
-0.328212140005597	0.4599418458791156	0
-0.328212140005597	0.4671055936375632	0
-0.328212140005597	0.4741698448993661	0
-0.328212140005597	0.4811366582127299	0
-0.328212140005597	0.4880080357272807	0
-0.328212140005597	0.49478592511238184	0

-0.31962963728405447	0.0	0.3085330294973392
-0.31962963728405447	0.014993512882192972	0.23593575462425628
-0.31962963728405447	0.029687155506742835	0.18569501642927144
-0.31962963728405447	0.044089834911004155	0.1424191743661602
-0.31962963728405447	0.05821010883675104	0.11254254821343956
-0.31962963728405447	0.072056202686269	0.08356220685038282
-0.31962963728405447	0.08563602550021998	0.058286881457849715
-0.31962963728405447	0.09895718502247619	0.04274304743538596
-0.31962963728405447	0.11202700191223736	0.03244467831084578
-0.31962963728405447	0.12485252315919904	0.024549020462278946
-0.31962963728405447	0.1374405347534391	0.0159972854601209
-0.31962963728405447	0.14979757365787694	0.010928226432057214
-0.31962963728405447	0.1619299391276885	0.00810395889846862
-0.31962963728405447	0.17384370341786393	0.005043159837583089
-0.31962963728405447	0.1855447219171431	0.003991994210331496
-0.31962963728405447	0.19703864274386906	0.002215502887791364
-0.31962963728405447	0.20833091583679209	0.002525262694353389
-0.31962963728405447	0.2194268015715779	0.0016146583986896097
-0.31962963728405447	0.23033137893162592	0.0011256950272496593
-0.31962963728405447	0.2410495532598782	0.0006502948894953308
-0.31962963728405447	0.2515860636164653	0.000443416687933559
-0.31962963728405447	0.26194548976537857	0.00010461443883519211
-0.31962963728405447	0.2721322588118098	5.098198148976578e-5
-0.31962963728405447	0.2821506515103662	0.00020809798234894015
-0.31962963728405447	0.2920048082630451	6.2369839780044485e-6
-0.31962963728405447	0.30169873482462295	0.00010159814836758571
-0.31962963728405447	0.31123630773198196	3.04638258277771e-5
-0.31962963728405447	0.32062127947282315	3.2615564758562295e-5
-0.31962963728405447	0.3298572834082545	0.00010322548331622672
-0.31962963728405447	0.3389478384628126	8.933683070430019e-7
-0.31962963728405447	0.3478963535946433	0
-0.31962963728405447	0.3567061320577636	0
-0.31962963728405447	0.36538037546760505	0
-0.31962963728405447	0.37392218768034957	0
-0.31962963728405447	0.38233457849593133	0
-0.31962963728405447	0.3906204671939857	0
-0.31962963728405447	0.3987826859114718	0
-0.31962963728405447	0.4068239828701805	0
-0.31962963728405447	0.4147470254618495	0
-0.31962963728405447	0.4225544031981654	0
-0.31962963728405447	0.43024863053250595	0
-0.31962963728405447	0.43783214955987737	0
-0.31962963728405447	0.44530733260114364	0
-0.31962963728405447	0.4526764846772853	0
-0.31962963728405447	0.4599418458791156	0
-0.31962963728405447	0.4671055936375632	0
-0.31962963728405447	0.4741698448993661	0
-0.31962963728405447	0.4811366582127299	0
-0.31962963728405447	0.4880080357272807	0
-0.31962963728405447	0.49478592511238184	0

-0.311047134562512	0.0	0.33973121393530087
-0.311047134562512	0.014993512882192972	0.263191268134256
-0.311047134562512	0.029687155506742835	0.20873281533683086
-0.311047134562512	0.044089834911004155	0.15888435275856824
-0.311047134562512	0.05821010883675104	0.12564096638125472
-0.311047134562512	0.072056202686269	0.09730915842864582
-0.311047134562512	0.08563602550021998	0.06980075340720857
-0.311047134562512	0.09895718502247619	0.04837468564344489
-0.311047134562512	0.11202700191223736	0.037650263250255084
-0.311047134562512	0.12485252315919904	0.028122972117182572
-0.311047134562512	0.1374405347534391	0.019519701478989925
-0.311047134562512	0.14979757365787694	0.013299080429968593
-0.311047134562512	0.1619299391276885	0.009216419568601884
-0.311047134562512	0.17384370341786393	0.006541503599773835
-0.311047134562512	0.1855447219171431	0.004359112365259763
-0.311047134562512	0.19703864274386906	0.0033017191445701105
-0.311047134562512	0.20833091583679209	0.0022332336580292555
-0.311047134562512	0.2194268015715779	0.0022236922673513427
-0.311047134562512	0.23033137893162592	0.0011740701653039918
-0.311047134562512	0.2410495532598782	0.0010684617170630796
-0.311047134562512	0.2515860636164653	0.0005625272125214586
-0.311047134562512	0.26194548976537857	0.00030438265039370906
-0.311047134562512	0.2721322588118098	1.840825417770619e-5
-0.311047134562512	0.2821506515103662	0.00017602923816334285
-0.311047134562512	0.2920048082630451	8.229248253287609e-5
-0.311047134562512	0.30169873482462295	1.472967381270729e-5
-0.311047134562512	0.31123630773198196	0.0001261694733483508
-0.311047134562512	0.32062127947282315	4.627556449179163e-6
-0.311047134562512	0.3298572834082545	0.00010500946320537661
-0.311047134562512	0.3389478384628126	3.3248055083819536e-5
-0.311047134562512	0.3478963535946433	0
-0.311047134562512	0.3567061320577636	0
-0.311047134562512	0.36538037546760505	0
-0.311047134562512	0.37392218768034957	0
-0.311047134562512	0.38233457849593133	0
-0.311047134562512	0.3906204671939857	0
-0.311047134562512	0.3987826859114718	0
-0.311047134562512	0.4068239828701805	0
-0.311047134562512	0.4147470254618495	0
-0.311047134562512	0.4225544031981654	0
-0.311047134562512	0.43024863053250595	0
-0.311047134562512	0.43783214955987737	0
-0.311047134562512	0.44530733260114364	0
-0.311047134562512	0.4526764846772853	0
-0.311047134562512	0.4599418458791156	0
-0.311047134562512	0.4671055936375632	0
-0.311047134562512	0.4741698448993661	0
-0.311047134562512	0.4811366582127299	0
-0.311047134562512	0.4880080357272807	0
-0.311047134562512	0.49478592511238184	0

-0.30246463184096944	0.0	0.37015218605650757
-0.30246463184096944	0.014993512882192972	0.2978924693570481
-0.30246463184096944	0.029687155506742835	0.230701823198748
-0.30246463184096944	0.044089834911004155	0.18009172069771934
-0.30246463184096944	0.05821010883675104	0.13996951831523405
-0.30246463184096944	0.072056202686269	0.1107170870079979
-0.30246463184096944	0.08563602550021998	0.08159034914405466
-0.30246463184096944	0.09895718502247619	0.05678447289188801
-0.30246463184096944	0.11202700191223736	0.04253028924328551
-0.30246463184096944	0.12485252315919904	0.032184511579271685
-0.30246463184096944	0.1374405347534391	0.024385991305701047
-0.30246463184096944	0.14979757365787694	0.015999479038657848
-0.30246463184096944	0.1619299391276885	0.010972310952200392
-0.30246463184096944	0.17384370341786393	0.00819690282060143
-0.30246463184096944	0.1855447219171431	0.005119696074610359
-0.30246463184096944	0.19703864274386906	0.004070279774590249
-0.30246463184096944	0.20833091583679209	0.002287522941371337
-0.30246463184096944	0.2194268015715779	0.002572150943808848
-0.30246463184096944	0.23033137893162592	0.0017063836272321854
-0.30246463184096944	0.2410495532598782	0.0011307497616380704
-0.30246463184096944	0.2515860636164653	0.0007155908852188908
-0.30246463184096944	0.26194548976537857	0.00048624432306262655
-0.30246463184096944	0.2721322588118098	0.00014727311917610406
-0.30246463184096944	0.2821506515103662	3.0509372651651408e-5
-0.30246463184096944	0.2920048082630451	0.0002360095447944355
-0.30246463184096944	0.30169873482462295	1.4012617301292298e-5
-0.30246463184096944	0.31123630773198196	7.016453186724605e-5
-0.30246463184096944	0.32062127947282315	6.141751287323161e-5
-0.30246463184096944	0.3298572834082545	1.2711564094093968e-5
-0.30246463184096944	0.3389478384628126	0.0001355229856249172
-0.30246463184096944	0.3478963535946433	4.872401856850148e-6
-0.30246463184096944	0.3567061320577636	0
-0.30246463184096944	0.36538037546760505	0
-0.30246463184096944	0.37392218768034957	0
-0.30246463184096944	0.38233457849593133	0
-0.30246463184096944	0.3906204671939857	0
-0.30246463184096944	0.3987826859114718	0
-0.30246463184096944	0.4068239828701805	0
-0.30246463184096944	0.4147470254618495	0
-0.30246463184096944	0.4225544031981654	0
-0.30246463184096944	0.43024863053250595	0
-0.30246463184096944	0.43783214955987737	0
-0.30246463184096944	0.44530733260114364	0
-0.30246463184096944	0.4526764846772853	0
-0.30246463184096944	0.4599418458791156	0
-0.30246463184096944	0.4671055936375632	0
-0.30246463184096944	0.4741698448993661	0
-0.30246463184096944	0.4811366582127299	0
-0.30246463184096944	0.4880080357272807	0
-0.30246463184096944	0.49478592511238184	0

-0.29388212911942696	0.0	0.40663762665553577
-0.29388212911942696	0.014993512882192972	0.33233885395054846
-0.29388212911942696	0.029687155506742835	0.2556158439478856
-0.29388212911942696	0.044089834911004155	0.20400621114599402
-0.29388212911942696	0.05821010883675104	0.15577063042809386
-0.29388212911942696	0.072056202686269	0.12386429176540938
-0.29388212911942696	0.08563602550021998	0.0953727204308196
-0.29388212911942696	0.09895718502247619	0.06842566133805313
-0.29388212911942696	0.11202700191223736	0.04803870120848365
-0.29388212911942696	0.12485252315919904	0.03753573525213594
-0.29388212911942696	0.1374405347534391	0.02823221035679374
-0.29388212911942696	0.14979757365787694	0.019474087565364694
-0.29388212911942696	0.1619299391276885	0.01338725518205797
-0.29388212911942696	0.17384370341786393	0.009349415306181566
-0.29388212911942696	0.1855447219171431	0.006668463339038176
-0.29388212911942696	0.19703864274386906	0.00445467752562679
-0.29388212911942696	0.20833091583679209	0.0034347224623859085
-0.29388212911942696	0.2194268015715779	0.0022322767822813526
-0.29388212911942696	0.23033137893162592	0.0023307521242370353
-0.29388212911942696	0.2410495532598782	0.0012509234120928138
-0.29388212911942696	0.2515860636164653	0.0011391414589107353
-0.29388212911942696	0.26194548976537857	0.0005762357479539021
-0.29388212911942696	0.2721322588118098	0.00034852570518974837
-0.29388212911942696	0.2821506515103662	3.380494770631855e-5
-0.29388212911942696	0.2920048082630451	0.00012922666039882568
-0.29388212911942696	0.30169873482462295	0.00013632707846455806
-0.29388212911942696	0.31123630773198196	6.271995786524513e-6
-0.29388212911942696	0.32062127947282315	0.00013146276739618698
-0.29388212911942696	0.3298572834082545	1.329307589092675e-5
-0.29388212911942696	0.3389478384628126	6.0447168442526196e-5
-0.29388212911942696	0.3478963535946433	7.824450108619178e-5
-0.29388212911942696	0.3567061320577636	3.66374928751148e-7
-0.29388212911942696	0.36538037546760505	0
-0.29388212911942696	0.37392218768034957	0
-0.29388212911942696	0.38233457849593133	0
-0.29388212911942696	0.3906204671939857	0
-0.29388212911942696	0.3987826859114718	0
-0.29388212911942696	0.4068239828701805	0
-0.29388212911942696	0.4147470254618495	0
-0.29388212911942696	0.4225544031981654	0
-0.29388212911942696	0.43024863053250595	0
-0.29388212911942696	0.43783214955987737	0
-0.29388212911942696	0.44530733260114364	0
-0.29388212911942696	0.4526764846772853	0
-0.29388212911942696	0.4599418458791156	0
-0.29388212911942696	0.4671055936375632	0
-0.29388212911942696	0.4741698448993661	0
-0.29388212911942696	0.4811366582127299	0
-0.29388212911942696	0.4880080357272807	0
-0.29388212911942696	0.49478592511238184	0

-0.2852996263978845	0.0	0.44672189507259696
-0.2852996263978845	0.014993512882192972	0.3634310485878032
-0.2852996263978845	0.029687155506742835	0.2891291701741209
-0.2852996263978845	0.044089834911004155	0.22724768609964024
-0.2852996263978845	0.05821010883675104	0.17621670877131518
-0.2852996263978845	0.072056202686269	0.13852662476482017
-0.2852996263978845	0.08563602550021998	0.10965115442405424
-0.2852996263978845	0.09895718502247619	0.08055248764822584
-0.2852996263978845	0.11202700191223736	0.05609883137608514
